nonstationary level,time series length,observation noise,process noise,evidence,significance_level,bayes factor error
0,200,0.1,0.02,-18.808135763795118,-74.9999972173323,nan
1,200,0.1,0.02,-18.80452963798627,-74.93691748448128,nan
2,200,0.1,0.02,-13.116484275063058,-19.495023824811906,nan
0,400,0.1,0.02,-18.808135921324084,-74.99999997403349,nan
1,400,0.1,0.02,20.491813631216488,0.9910706748634577,nan
2,400,0.1,0.02,114.42743803138126,0.9999999999963921,nan
0,200,0.0,0.02,-18.805661573833316,-74.95671209970841,nan
1,200,0.0,0.02,-18.802348615975045,-74.8987916239771,nan
2,200,0.0,0.02,-12.668495575921071,-17.48628131349433,nan
0,200,0.1,0.02,-18.8081348551029,-74.99998131554177,nan
1,200,0.1,0.02,-18.803450382586018,-74.91804891735342,nan
2,200,0.1,0.02,10.045526799451984,0.9010428178529194,nan
0,200,0.2,0.02,-18.808134811077117,-74.99998054510633,nan
1,200,0.2,0.02,-18.369161930465303,-67.69358673941564,nan
2,200,0.2,0.02,-14.927485981412072,-30.099155661467943,nan
0,200,0.3,0.02,-18.779742776061035,-74.50475063868024,nan
1,200,0.3,0.02,-18.12456555206345,-63.93166737167435,nan
2,200,0.3,0.02,9.40388439106102,0.8852872844174581,nan
0,200,0.1,0.0,-18.80813521454298,-74.99998760561486,nan
1,200,0.1,0.0,-18.8080177394712,-74.99793186150087,nan
2,200,0.1,0.0,-18.102840220949325,-63.607661534477586,nan
0,200,0.1,0.02,-18.80779363051587,-74.99401024186542,nan
1,200,0.1,0.02,-18.808129378493863,-74.99988547690246,nan
2,200,0.1,0.02,8.053850651734399,0.8434637466747781,nan
0,200,0.1,0.04,-18.808108274299432,-74.99951616240972,nan
1,200,0.1,0.04,-18.807742802337398,-74.99312084200587,nan
2,200,0.1,0.04,-18.746715942308448,-73.93273670031544,nan
0,100,0.1,0.02,-18.805085278279535,-74.94663354400272,nan
1,100,0.1,0.02,-18.808080180607345,-74.99902453744349,nan
2,100,0.1,0.02,-18.79721326291613,-74.8090974747267,nan
0,200,0.1,0.02,-18.808135907777476,-74.99999973697267,nan
1,200,0.1,0.02,-11.431952202162245,-12.905775708807337,nan
2,200,0.1,0.02,-12.193569491453925,-15.571314097883963,nan
0,400,0.1,0.02,-18.808135922536387,-74.99999999524837,nan
1,400,0.1,0.02,21.32648201836328,0.9926319629986934,nan
2,400,0.1,0.02,121.40772278817742,0.9999999999992768,nan
0,200,0.0,0.02,-18.807943671452307,-74.99663574366217,nan
1,200,0.0,0.02,-18.785440344333697,-74.60387135086579,nan
2,200,0.0,0.02,-14.346680232973847,-26.20620857909599,nan
0,200,0.1,0.02,-18.80811884023357,-74.99970106157203,nan
1,200,0.1,0.02,-18.66310223685565,-72.50387309207805,nan
2,200,0.1,0.02,-18.805473338767,-74.95342000011044,nan
0,200,0.2,0.02,-18.808132568023133,-74.99994129247423,nan
1,200,0.2,0.02,-18.808037091122,-74.9982705000921,nan
2,200,0.2,0.02,-18.095243862450673,-63.4947533561123,nan
0,200,0.3,0.02,-18.808097771382073,-74.99933236645892,nan
1,200,0.3,0.02,-18.807985166327256,-74.99736186063883,nan
2,200,0.3,0.02,23.57425063941742,0.9956088837365498,nan
0,200,0.1,0.0,-18.808135921598645,-74.99999997883823,nan
1,200,0.1,0.0,-18.286957884695482,-66.40557045146454,nan
2,200,0.1,0.0,-12.417868456925433,-16.44965503295184,nan
0,200,0.1,0.02,-18.808130343422896,-74.99990236279605,nan
1,200,0.1,0.02,-18.807808832880106,-74.99427625736726,nan
2,200,0.1,0.02,-18.807779965787713,-74.99377113317277,nan
0,200,0.1,0.04,-18.808018345605344,-74.99794246834632,nan
1,200,0.1,0.04,-18.751541159516233,-74.01603678330282,nan
2,200,0.1,0.04,-18.587548564489623,-71.23619412725625,nan
0,100,0.1,0.02,-18.627937240901545,-71.91111236679146,nan
1,100,0.1,0.02,-18.80793878351971,-74.99655021040313,nan
2,100,0.1,0.02,-18.77013825888075,-74.33795474036364,nan
0,200,0.1,0.02,-18.808135741869286,-74.999996833638,nan
1,200,0.1,0.02,-18.807475437353926,-74.98844261675983,nan
2,200,0.1,0.02,-18.39649819810409,-68.12733588258118,nan
0,400,0.1,0.02,-18.80813587234998,-74.99999911700397,nan
1,400,0.1,0.02,22.049154918244838,0.9937614378185237,nan
2,400,0.1,0.02,33.28971119848488,0.9995311554411941,nan
0,200,0.0,0.02,-18.80807983833795,-74.99901854792712,nan
1,200,0.0,0.02,-18.80156574470199,-74.88511113046306,nan
2,200,0.0,0.02,34.19228302819945,0.999619134445186,nan
0,200,0.1,0.02,-18.808135231228103,-74.9999878975986,nan
1,200,0.1,0.02,-18.803206838385417,-74.9137916949181,nan
2,200,0.1,0.02,-2.9228397378140896,-0.9601259295524087,nan
0,200,0.2,0.02,-18.808120311453994,-74.9997268073128,nan
1,200,0.2,0.02,-18.80810020790147,-74.999375004325,nan
2,200,0.2,0.02,-18.787825302935847,-74.64540114913443,nan
0,200,0.3,0.02,-18.55375268320109,-70.67624880256021,nan
1,200,0.3,0.02,-18.55515785980053,-70.69944368237631,nan
2,200,0.3,0.02,-15.76758302062913,-36.7362119109787,nan
0,200,0.1,0.0,-18.80813584783956,-74.99999868808027,nan
1,200,0.1,0.0,-18.794608308344607,-74.76363983025091,nan
2,200,0.1,0.0,-18.120904396755666,-63.87695225228066,nan
0,200,0.1,0.02,-18.8081357278782,-74.99999658879894,nan
1,200,0.1,0.02,-18.79305552289757,-74.7365559843145,nan
2,200,0.1,0.02,-18.610699289718976,-71.62228825477798,nan
0,200,0.1,0.04,-18.80807973299218,-74.9990167044372,nan
1,200,0.1,0.04,-18.808043942831624,-74.99839039995591,nan
2,200,0.1,0.04,2.963066905767775,0.49453241574289797,nan
0,100,0.1,0.02,-18.807948958565788,-74.99672826224084,nan
1,100,0.1,0.02,-18.800687329946093,-74.86976397240905,nan
2,100,0.1,0.02,-18.803332642822657,-74.91599076273185,nan
0,200,0.1,0.02,-18.808134708985406,-74.99997875853794,nan
1,200,0.1,0.02,-18.80800481068374,-74.9977056187815,nan
2,200,0.1,0.02,-17.859554127799885,-60.08793052318441,nan
0,400,0.1,0.02,-18.80813592056564,-74.99999996076102,nan
1,400,0.1,0.02,-9.555617111963347,-8.02737973163526,nan
2,400,0.1,0.02,91.63309808814626,0.9999999993134215,nan
0,200,0.0,0.02,-18.808133203250918,-74.99995240872829,nan
1,200,0.0,0.02,-18.807646414397354,-74.99143425850156,nan
2,200,0.0,0.02,12.181003564206874,0.9394798990769471,nan
0,200,0.1,0.02,-18.808132320084844,-74.99993695364527,nan
1,200,0.1,0.02,-18.79788659195523,-74.82085180872122,nan
2,200,0.1,0.02,-8.317111425843676,-5.787520317269702,nan
0,200,0.2,0.02,-18.37110157876968,-67.72427355750705,nan
1,200,0.2,0.02,-18.807827384531805,-74.9946008809612,nan
2,200,0.2,0.02,-13.32238746351576,-20.490115337221066,nan
0,200,0.3,0.02,-18.806007449128156,-74.9627615885824,nan
1,200,0.3,0.02,-18.808095169932653,-74.99928684242668,nan
2,200,0.3,0.02,-17.976043985237638,-61.74865171335845,nan
0,200,0.1,0.0,-18.808135922750928,-74.99999999900278,nan
1,200,0.1,0.0,-15.922375940363317,-38.10547757191478,nan
2,200,0.1,0.0,-14.205484973990623,-25.335920188649407,nan
0,200,0.1,0.02,-18.808128178867,-74.99986448389073,nan
1,200,0.1,0.02,-18.79866072348615,-74.83436810839203,nan
2,200,0.1,0.02,13.67693377617621,0.9571148807173191,nan
0,200,0.1,0.04,-18.808135096627517,-74.9999855421363,nan
1,200,0.1,0.04,-18.80189942765597,-74.8909418609687,nan
2,200,0.1,0.04,-11.305545499931338,-12.506864715269952,nan
0,100,0.1,0.02,-18.80772090309446,-74.99273764864552,nan
1,100,0.1,0.02,-18.80375006571966,-74.9232877920663,nan
2,100,0.1,0.02,-18.365226482505694,-67.63136684094702,nan
0,200,0.1,0.02,-18.80813156932311,-74.99992381559218,nan
1,200,0.1,0.02,-18.80398952519154,-74.9274741339105,nan
2,200,0.1,0.02,-17.44411925517683,-54.51520214335291,nan
0,400,0.1,0.02,-18.80813588441661,-74.99999932816576,nan
1,400,0.1,0.02,24.299223562731665,0.9962839834141805,nan
2,400,0.1,0.02,134.2957480087785,0.9999999999999628,nan
0,200,0.0,0.02,-18.80812364370027,-74.99978512025812,nan
1,200,0.0,0.02,-18.793506119796618,-74.74441434520533,nan
2,200,0.0,0.02,-0.11350520216037224,-0.026480066764877908,nan
0,200,0.1,0.02,-18.808128110904313,-74.99986329456985,nan
1,200,0.1,0.02,-18.80228251694241,-74.89763646342678,nan
2,200,0.1,0.02,-14.88173314892521,-29.77324644714572,nan
0,200,0.2,0.02,-18.808135885387184,-74.99999934515047,nan
1,200,0.2,0.02,-18.80615269704466,-74.96530217286762,nan
2,200,0.2,0.02,-16.9724574709756,-48.80188110023866,nan
0,200,0.3,0.02,-18.80812638826527,-74.99983314905538,nan
1,200,0.3,0.02,-18.702413411359238,-73.17223081884893,nan
2,200,0.3,0.02,-15.865870636927387,-37.599978581842876,nan
0,200,0.1,0.0,-18.80813589873387,-74.99999957871272,nan
1,200,0.1,0.0,-8.754799951246522,-6.50723472802387,nan
2,200,0.1,0.0,-13.742570601619201,-22.673205067390207,nan
0,200,0.1,0.02,-18.80813368086059,-74.999960766724,nan
1,200,0.1,0.02,-18.78037488741439,-74.5157410807897,nan
2,200,0.1,0.02,-17.342359316502446,-53.229541384226444,nan
0,200,0.1,0.04,-18.80807231888613,-74.99888696199004,nan
1,200,0.1,0.04,-18.787522866806942,-74.64013350087421,nan
2,200,0.1,0.04,-6.9750727918352275,-3.983188081919139,nan
0,100,0.1,0.02,-18.808133418878214,-74.99995618212752,nan
1,100,0.1,0.02,-18.684071421194442,-72.8596324486949,nan
2,100,0.1,0.02,-18.808026243329174,-74.99808067210715,nan
0,200,0.1,0.02,-18.808134622025957,-74.9999772367787,nan
1,200,0.1,0.02,-18.807937520677388,-74.99652811211504,nan
2,200,0.1,0.02,-7.032269276723488,-4.0492506222897635,nan
0,400,0.1,0.02,-18.808135922135676,-74.99999998823608,nan
1,400,0.1,0.02,9.442790735915665,0.8863103508055346,nan
2,400,0.1,0.02,84.49775141611569,0.9999999964500286,nan
0,200,0.0,0.02,-18.808135769131184,-74.99999731071158,nan
1,200,0.0,0.02,-18.805913309015207,-74.9611149949119,nan
2,200,0.0,0.02,-17.16548269298295,-51.06528731155722,nan
0,200,0.1,0.02,-18.808091956485413,-74.99923060878376,nan
1,200,0.1,0.02,-18.80800275923781,-74.99766972029472,nan
2,200,0.1,0.02,-14.845545265948743,-29.517891637019783,nan
0,200,0.2,0.02,-18.80806382426106,-74.99873831137484,nan
1,200,0.2,0.02,-18.808071474547518,-74.99887218658048,nan
2,200,0.2,0.02,-18.759877370966286,-74.160167120931,nan
0,200,0.3,0.02,-18.611052452917846,-71.62819405453816,nan
1,200,0.3,0.02,-18.676954419691704,-72.73869408539159,nan
2,200,0.3,0.02,-18.613523383926633,-71.6695278328606,nan
0,200,0.1,0.0,-18.80813592269777,-74.9999999980725,nan
1,200,0.1,0.0,-16.543471733218112,-44.11772297458925,nan
2,200,0.1,0.0,-17.676377479765787,-57.56494610749263,nan
0,200,0.1,0.02,-18.80812877350423,-74.9998748898143,nan
1,200,0.1,0.02,-18.806510191504486,-74.97155560079845,nan
2,200,0.1,0.02,-12.393827692700077,-16.353327747929434,nan
0,200,0.1,0.04,-18.808126985983286,-74.99984360888726,nan
1,200,0.1,0.04,-18.808030081749166,-74.99814784143423,nan
2,200,0.1,0.04,-17.959978135819853,-61.51695454057466,nan
0,100,0.1,0.02,-18.80739574986704,-74.98704833874726,nan
1,100,0.1,0.02,-18.808125477266323,-74.9998172069323,nan
2,100,0.1,0.02,-18.585955966577657,-71.20970930518202,nan
0,200,0.1,0.02,-18.808135855924785,-74.99999882956891,nan
1,200,0.1,0.02,-18.807803667125775,-74.99418586535342,nan
2,200,0.1,0.02,-14.065835740145577,-24.502548021295308,nan
0,400,0.1,0.02,-18.80813591980315,-74.99999994741768,nan
1,400,0.1,0.02,14.415351714740599,0.9638203110687961,nan
2,400,0.1,0.02,59.54680014496532,0.9999988900076504,nan
0,200,0.0,0.02,-18.8081330587139,-74.99994987938312,nan
1,200,0.0,0.02,-18.808076620349276,-74.99896223501031,nan
2,200,0.0,0.02,30.90061086438151,0.9991872838058715,nan
0,200,0.1,0.02,-18.808135552979607,-74.99999352813559,nan
1,200,0.1,0.02,-18.80807775685834,-74.99898212324841,nan
2,200,0.1,0.02,-18.295582560541792,-66.53956451679709,nan
0,200,0.2,0.02,-18.808103166089506,-74.99942677116238,nan
1,200,0.2,0.02,-18.78543116609063,-74.60371157218938,nan
2,200,0.2,0.02,0.786351155053031,0.16561808079551643,nan
0,200,0.3,0.02,-18.806132810288013,-74.96495432133321,nan
1,200,0.3,0.02,-18.750871814154017,-74.00447601768573,nan
2,200,0.3,0.02,-16.879113474918203,-47.74289810968345,nan
0,200,0.1,0.0,-18.8081358580515,-74.99999886678565,nan
1,200,0.1,0.0,-18.45998767050513,-69.14533070114713,nan
2,200,0.1,0.0,-15.472837696246396,-34.260118671241734,nan
0,200,0.1,0.02,-18.808119621837168,-74.99971473930631,nan
1,200,0.1,0.02,-18.80532684276105,-74.95085798620782,nan
2,200,0.1,0.02,-18.795048824647107,-74.77132512504349,nan
0,200,0.1,0.04,-18.808116854124858,-74.99966630551596,nan
1,200,0.1,0.04,-18.282043633654794,-66.32934094182612,nan
2,200,0.1,0.04,-17.8171476517373,-59.49434310427031,nan
0,100,0.1,0.02,-18.802696159013827,-74.90486564822984,nan
1,100,0.1,0.02,-18.807880186588484,-74.99552483827209,nan
2,100,0.1,0.02,-18.805948121619195,-74.96172389392483,nan
0,200,0.1,0.02,-18.808132623856316,-74.99994226953449,nan
1,200,0.1,0.02,-18.806523685957742,-74.9717916609469,nan
2,200,0.1,0.02,1.4974301418903915,0.2916351776883954,nan
0,400,0.1,0.02,-18.808135922250948,-74.9999999902533,nan
1,400,0.1,0.02,-13.772773577726277,-22.83841399492186,nan
2,400,0.1,0.02,156.1030682587488,0.9999999999999998,nan
0,200,0.0,0.02,-18.808135632913608,-74.99999492695223,nan
1,200,0.0,0.02,-18.808016364093977,-74.99790779354412,nan
2,200,0.0,0.02,12.420952839910626,0.9427329626390407,nan
0,200,0.1,0.02,-18.808135920029624,-74.99999995138093,nan
1,200,0.1,0.02,-18.685750243966964,-72.8881893858808,nan
2,200,0.1,0.02,-11.36323004891399,-12.687464471572303,nan
0,200,0.2,0.02,-18.808133578223124,-74.9999589706056,nan
1,200,0.2,0.02,-18.807112092958196,-74.98208545106255,nan
2,200,0.2,0.02,-18.604066903076717,-71.51146679245849,nan
0,200,0.3,0.02,-18.807930371549887,-74.99640301072768,nan
1,200,0.3,0.02,-18.286346584578524,-66.39608330967387,nan
2,200,0.3,0.02,-18.669423544153464,-72.61093843671185,nan
0,200,0.1,0.0,-18.808135910370094,-74.99999978234256,nan
1,200,0.1,0.0,-17.86307252761965,-60.137440443017255,nan
2,200,0.1,0.0,-13.248991883684372,-20.129984981416392,nan
0,200,0.1,0.02,-18.80813592018033,-74.99999995401824,nan
1,200,0.1,0.02,-18.807089737016064,-74.98169432319787,nan
2,200,0.1,0.02,-12.8791471923118,-18.405047905734843,nan
0,200,0.1,0.04,-18.808134626253587,-74.99997731076074,nan
1,200,0.1,0.04,-18.80808806589655,-74.99916252557291,nan
2,200,0.1,0.04,-17.648308070301443,-57.18764854630052,nan
0,100,0.1,0.02,-18.80767892522462,-74.99200312449987,nan
1,100,0.1,0.02,-18.804329477488984,-74.93341773453257,nan
2,100,0.1,0.02,-18.77861967060887,-74.48522728833234,nan
0,200,0.1,0.02,-18.808134527398778,-74.99997558083706,nan
1,200,0.1,0.02,-18.808027137778392,-74.99809632425875,nan
2,200,0.1,0.02,-17.55376012824174,-55.93456578492541,nan
0,400,0.1,0.02,-18.80813592181035,-74.99999998254302,nan
1,400,0.1,0.02,25.48147322892013,0.9971695683159998,nan
2,400,0.1,0.02,130.8088056947162,0.999999999999917,nan
0,200,0.0,0.02,-18.808135684925848,-74.99999583714802,nan
1,200,0.0,0.02,-18.80676224515017,-74.97596492765926,nan
2,200,0.0,0.02,-7.019614528654498,-4.034559210352009,nan
0,200,0.1,0.02,-18.808098685606332,-74.99934836492159,nan
1,200,0.1,0.02,-18.806429317475576,-74.97014087672699,nan
2,200,0.1,0.02,13.603924985797446,0.9563878495694202,nan
0,200,0.2,0.02,-18.808132792787802,-74.9999452257736,nan
1,200,0.2,0.02,-18.80705672405574,-74.98111674940161,nan
2,200,0.2,0.02,-18.792924222764263,-74.73426627767736,nan
0,200,0.3,0.02,-18.80783610786821,-74.99475352557485,nan
1,200,0.3,0.02,-18.80738391428002,-74.98684125573443,nan
2,200,0.3,0.02,-18.73970003306208,-73.81178262732593,nan
0,200,0.1,0.0,-18.808135850398674,-74.99999873286392,nan
1,200,0.1,0.0,-18.78470948014568,-74.59114921988258,nan
2,200,0.1,0.0,-16.705680378917904,-45.834731833901465,nan
0,200,0.1,0.02,-18.808124469829853,-74.99979957719447,nan
1,200,0.1,0.02,-18.806691877052682,-74.97473391022355,nan
2,200,0.1,0.02,-18.6614666176308,-72.47619562514724,nan
0,200,0.1,0.04,-18.808134456485018,-74.99997433987168,nan
1,200,0.1,0.04,-18.804501697332167,-74.93642894032325,nan
2,200,0.1,0.04,-6.727953895584573,-3.7075548572090513,nan
0,100,0.1,0.02,-18.808105150494228,-74.99946149728996,nan
1,100,0.1,0.02,-18.807827940317022,-74.99461060631579,nan
2,100,0.1,0.02,-18.604215962496298,-71.5139555882161,nan
0,200,0.1,0.02,-18.808135876245913,-74.99999918518144,nan
1,200,0.1,0.02,-18.807868487335103,-74.99532011780235,nan
2,200,0.1,0.02,-9.950265826741987,-8.886136047260045,nan
0,400,0.1,0.02,-18.808134652712397,-74.99997777378042,nan
1,400,0.1,0.02,-2.5815025214723066,-0.811966867386577,nan
2,400,0.1,0.02,84.69138446862667,0.9999999966048297,nan
0,200,0.0,0.02,-18.80813530260195,-74.99998914661556,nan
1,200,0.0,0.02,-18.808044447359332,-74.99839922882609,nan
2,200,0.0,0.02,-18.786754587307367,-74.62675372597948,nan
0,200,0.1,0.02,-18.808122013985503,-74.9997566009115,nan
1,200,0.1,0.02,-18.768507110501695,-74.30966418789593,nan
2,200,0.1,0.02,32.7179116834373,0.9994651785320989,nan
0,200,0.2,0.02,-18.808131191951247,-74.9999172117248,nan
1,200,0.2,0.02,-18.80809948805629,-74.99936240739324,nan
2,200,0.2,0.02,-18.70427323663039,-73.20400118126355,nan
0,200,0.3,0.02,-18.749950907983212,-73.98857326852547,nan
1,200,0.3,0.02,-17.215276275309733,-51.665671695890595,nan
2,200,0.3,0.02,1.501530120237585,0.29230359740947476,nan
0,200,0.1,0.0,-18.808135922350193,-74.99999999199005,nan
1,200,0.1,0.0,-18.557065696511604,-70.73094785448295,nan
2,200,0.1,0.0,-14.675118686538921,-28.343496944868058,nan
0,200,0.1,0.02,-18.80813220253463,-74.99993489655975,nan
1,200,0.1,0.02,-18.807794562423453,-74.99402654863535,nan
2,200,0.1,0.02,-18.017305579140682,-62.3476572005295,nan
0,200,0.1,0.04,-18.808075670533437,-74.99894561379747,nan
1,200,0.1,0.04,-18.804321606846376,-74.93328012185813,nan
2,200,0.1,0.04,-16.517567201129346,-43.849408543626865,nan
0,100,0.1,0.02,-18.791893940798957,-74.71630187854534,nan
1,100,0.1,0.02,-18.806953500459397,-74.97931084321452,nan
2,100,0.1,0.02,-17.90757292482874,-60.76711152528192,nan
0,200,0.1,0.02,-18.8080682189966,-74.99881521645634,nan
1,200,0.1,0.02,-18.807807603397485,-74.9942547434792,nan
2,200,0.1,0.02,-9.745979352454624,-8.43187280207439,nan
0,400,0.1,0.02,-18.808135922787386,-74.99999999964076,nan
1,400,0.1,0.02,-0.7069793398257813,-0.1767871948248172,nan
2,400,0.1,0.02,108.8683530240007,0.9999999999870233,nan
0,200,0.0,0.02,-18.808133386994466,-74.9999556241735,nan
1,200,0.0,0.02,-18.799510099815187,-74.84920095085496,nan
2,200,0.0,0.02,-6.387488065737791,-3.352600489609599,nan
0,200,0.1,0.02,-18.808111627069163,-74.99957483434466,nan
1,200,0.1,0.02,-18.808105555406343,-74.99946858305904,nan
2,200,0.1,0.02,-18.608945608852416,-71.59296929887873,nan
0,200,0.2,0.02,-18.808135529242946,-74.99999311275243,nan
1,200,0.2,0.02,-18.783370214737996,-74.56784222254203,nan
2,200,0.2,0.02,-17.61925449852836,-56.799682107789174,nan
0,200,0.3,0.02,-18.808135917552622,-74.99999990803425,nan
1,200,0.3,0.02,-18.80385769856111,-74.92516945089491,nan
2,200,0.3,0.02,-17.93095643089226,-61.10057810093006,nan
0,200,0.1,0.0,-18.808135922306683,-74.99999999122865,nan
1,200,0.1,0.0,-18.80540762852356,-74.95227080753045,nan
2,200,0.1,0.0,-10.445636082397371,-10.080608438316144,nan
0,200,0.1,0.02,-18.808132705861272,-74.99994370459113,nan
1,200,0.1,0.02,-18.808123771347038,-74.9997873540252,nan
2,200,0.1,0.02,-18.65497440543806,-72.36643906530794,nan
0,200,0.1,0.04,-18.80813183821387,-74.99992852108092,nan
1,200,0.1,0.04,-14.654103214038711,-28.201847014182956,nan
2,200,0.1,0.04,13.493445357863793,0.9552641736220429,nan
0,100,0.1,0.02,-18.774150081310776,-74.40758080089469,nan
1,100,0.1,0.02,-18.808130920587235,-74.9999124629558,nan
2,100,0.1,0.02,-18.780515374002572,-74.5181839210405,nan
0,200,0.1,0.02,-18.808018260016794,-74.9979409706175,nan
1,200,0.1,0.02,-18.808051141578545,-74.99851637292014,nan
2,200,0.1,0.02,-13.309560493770585,-20.426737514585504,nan
0,400,0.1,0.02,-18.808134759542618,-74.99997964327103,nan
1,400,0.1,0.02,38.216165039927844,0.9998492061963719,nan
2,400,0.1,0.02,61.20776428452993,0.9999992427773927,nan
0,200,0.0,0.02,-18.808135744724982,-74.9999968836117,nan
1,200,0.0,0.02,-18.80803726215791,-74.99827349309209,nan
2,200,0.0,0.02,-3.512960635090944,-1.245412125239865,nan
0,200,0.1,0.02,-18.808130669941594,-74.9999080767508,nan
1,200,0.1,0.02,-18.807701551807043,-74.99239904106636,nan
2,200,0.1,0.02,-18.757763185215378,-74.12358736004505,nan
0,200,0.2,0.02,-18.808135750943972,-74.99999699244182,nan
1,200,0.2,0.02,-18.807729740153526,-74.99289227943694,nan
2,200,0.2,0.02,-17.260566897260205,-52.21777214440523,nan
0,200,0.3,0.02,-18.80806957829648,-74.99883900335689,nan
1,200,0.3,0.02,-18.808035748687274,-74.99824700849695,nan
2,200,0.3,0.02,-17.782753804222764,-59.0171516496182,nan
0,200,0.1,0.0,-18.8081359209268,-74.9999999670812,nan
1,200,0.1,0.0,-18.803000050856426,-74.91017717704291,nan
2,200,0.1,0.0,-11.072031430464108,-11.799798800547691,nan
0,200,0.1,0.02,-18.808135008212695,-74.99998399490846,nan
1,200,0.1,0.02,-18.808013540622788,-74.9978583851721,nan
2,200,0.1,0.02,-18.79390364102598,-74.75134774915803,nan
0,200,0.1,0.04,-18.80810615870463,-74.99947914049282,nan
1,200,0.1,0.04,-18.807101150790192,-74.98189401236564,nan
2,200,0.1,0.04,-17.92843632369079,-61.064553071198276,nan
0,100,0.1,0.02,-18.73963809539729,-73.81071569365164,nan
1,100,0.1,0.02,-18.80765861899099,-74.99164781080685,nan
2,100,0.1,0.02,-18.807901054302235,-74.99588999526456,nan
0,200,0.1,0.02,-18.80809919247192,-74.9993572348148,nan
1,200,0.1,0.02,-18.80701560228456,-74.9803973151387,nan
2,200,0.1,0.02,-17.848070768442813,-59.92661876833198,nan
0,400,0.1,0.02,-18.808135921282393,-74.99999997330391,nan
1,400,0.1,0.02,-0.6635785386402847,-0.16508565172646228,nan
2,400,0.1,0.02,81.65997349677612,0.9999999931765714,nan
0,200,0.0,0.02,-18.808124792338287,-74.99980522096347,nan
1,200,0.0,0.02,-18.76247128694515,-74.20507153485664,nan
2,200,0.0,0.02,8.382475656799114,0.8548715909750216,nan
0,200,0.1,0.02,-18.807877131541115,-74.99547137918933,nan
1,200,0.1,0.02,-18.806972286669325,-74.97963950646734,nan
2,200,0.1,0.02,-9.993467274982029,-8.984969152408283,nan
0,200,0.2,0.02,-18.808129598135842,-74.99988932055382,nan
1,200,0.2,0.02,-18.791000852554834,-74.70073309065495,nan
2,200,0.2,0.02,-18.80100568606348,-74.87532574899008,nan
0,200,0.3,0.02,-18.808071729659403,-74.99887665088222,nan
1,200,0.3,0.02,-18.79482492528187,-74.76741885522055,nan
2,200,0.3,0.02,28.18532470779789,0.9984813156092842,nan
0,200,0.1,0.0,-18.80813585035394,-74.99999873208102,nan
1,200,0.1,0.0,-18.80703289208035,-74.98069980301806,nan
2,200,0.1,0.0,-6.805538956697612,-3.7924092271262406,nan
0,200,0.1,0.02,-18.80813316292422,-74.99995170302577,nan
1,200,0.1,0.02,-18.598303059904715,-71.41529529589354,nan
2,200,0.1,0.02,-18.46956377202182,-69.30017031878707,nan
0,200,0.1,0.04,-18.00682787978968,-62.19501015621081,nan
1,200,0.1,0.04,-18.80758023563192,-74.99027629283634,nan
2,200,0.1,0.04,-18.782824870607087,-74.55835375477088,nan
0,100,0.1,0.02,-18.80781898557826,-74.99445391282504,nan
1,100,0.1,0.02,-18.786195034408067,-74.61701046533908,nan
2,100,0.1,0.02,-18.80444841549673,-74.93549731266971,nan
