nonstationary level,time series length,observation noise,process noise,evidence,significance_level,bayes factor error
1,100,0.3,0.1,-1.836326383712366,-0.5262744648510962,0.004801795659217026
2,100,0.3,0.1,-2.027553879971669,-0.594980537433804,0.0002990096814381828
0,100,0.1,0.0,-4.961345179467996,-2.1342563754787194,6.866021808117305e-08
1,100,0.1,0.0,-0.9646020048368957,-0.24870600571450963,6.898462639361401e-09
2,100,0.1,0.0,2.437677266829165,0.4295307057274881,2.923235080647816e-07
0,100,0.1,0.1,-3.9262669163050274,-1.4696004273745737,0.001788339072564513
1,100,0.1,0.1,-0.19830121925382302,-0.04671903468360594,6.266276046368317e-06
2,100,0.1,0.1,6.6474321896798045,0.7836002368831556,7.295273983358205e-06
0,100,0.1,0.2,-3.0715071904721167,-1.0283865356102448,7.885204835423725e-05
1,100,0.1,0.2,-3.715794672787704,-1.3527699642554358,2.7676416765021454e-07
2,100,0.1,0.2,12.015505010991294,0.9371291258320411,4.972409218037555e-07
0,50,0.1,0.1,-4.988640272297257,-2.154016981147951,16.867265481832284
1,50,0.1,0.1,-4.027943046253081,-1.5281003258945014,2.850549162774067e-08
2,50,0.1,0.1,-0.047564106509849644,-0.011012233399245508,1.7892932522656465e-06
0,100,0.1,0.1,-5.327277879447978,-2.4097912184000814,0.0012497683296985988
1,100,0.1,0.1,-3.1371351105955707,-1.0592710357525599,1.2425030025686812e-05
2,100,0.1,0.1,9.868643419687302,0.8969291973589506,1.4054244413434915e-05
0,200,0.1,0.1,-3.543253257371721,-1.2611289254814917,4.123909425420832e-09
1,200,0.1,0.1,0.6933306730599382,0.14755389113505657,1.195965533278771e-07
2,200,0.1,0.1,29.372850452581936,0.998844646312667,1.1846728873152795e-05
0,100,0.0,0.1,-6.776792461961946,-3.760792424498688,1.0478713183861976e-06
1,100,0.0,0.1,17.641846720606583,0.982788634477182,1.8562909141931756e-06
2,100,0.0,0.1,196.02850880223062,1.0,7.765571155131475e-06
0,100,0.1,0.1,-4.96691108019138,-2.1382758010130942,3.0287570825152283e-05
1,100,0.1,0.1,-2.114267563718285,-0.6271468746905764,6.277456678054834e-09
2,100,0.1,0.1,-3.5739974461061133,-1.2771924991102153,1.9037483270522745e-05
0,100,0.2,0.1,-2.8807414945669443,-0.9412172838753237,0.06212903746794414
1,100,0.2,0.1,-0.9522753139413167,-0.24516679674318476,0.010949364429243902
2,100,0.2,0.1,-3.5556941438349643,-1.2676154868902394,0.009450015456423143
0,100,0.3,0.1,-2.8465780424426934,-0.9260067473316758,3.7412571047307166
1,100,0.3,0.1,-2.712063093073218,-0.8672665153053747,0.005688021388844754
2,100,0.3,0.1,-1.4552646924506645,-0.3980621213817317,0.0015439812445594324
0,100,0.1,0.0,-4.565692071873705,-1.8613382941155328,3.306929357553752e-08
1,100,0.1,0.0,2.7579478545190184,0.4700862183000811,1.0029680685940393e-07
2,100,0.1,0.0,5.6031852136773495,0.7247790569528739,5.881602292968569e-06
0,100,0.1,0.1,-2.877961686219063,-0.9399751577109265,0.005189346646248958
1,100,0.1,0.1,-4.956495950976853,-2.1307586927224667,1.025685158843418e-07
2,100,0.1,0.1,-1.5849289635112709,-0.44043244925157876,3.694792139913052e-05
0,100,0.1,0.2,-4.749143003075861,-1.984793568996051,0.010476728133077703
1,100,0.1,0.2,-4.976090709919617,-2.1449161518082422,8.571139468074604e-08
2,100,0.1,0.2,16.715303497994714,0.9786955831930665,6.488849315296e-08
0,50,0.1,0.1,-4.451230028806473,-1.7869103784381024,2.0408580230127424
1,50,0.1,0.1,-3.853623930066738,-1.4286358024424763,0.00905026623559629
2,50,0.1,0.1,1.669289282417763,0.31911922512104884,5.153971555869094e-06
0,100,0.1,0.1,-5.458344444556744,-2.514264492152312,0.026077662025655042
1,100,0.1,0.1,-1.637281152773049,-0.4579012733492138,9.795851910243209e-08
2,100,0.1,0.1,-1.7152204130850555,-0.48430120939075394,9.703560706062161e-07
0,200,0.1,0.1,-5.8776402522752225,-2.87047284863232,0.014089586943419096
1,200,0.1,0.1,-1.8812040558291527,-0.5421279395609542,1.6652541476230582e-05
2,200,0.1,0.1,21.93374106412707,0.9935934253111166,6.488099551196143e-06
0,100,0.0,0.1,0.08247521989504578,0.018811435416453137,8.678890768106893e-07
1,100,0.0,0.1,33.948985508783664,0.9995971888819059,2.100141806332898e-06
2,100,0.0,0.1,204.18968841312247,1.0,2.4506414997887484e-06
0,100,0.1,0.1,-5.12738811239873,-2.2564079867955926,0.0004968972608108456
1,100,0.1,0.1,-1.0017700339046598,-0.25943861076724306,2.0499790373962145e-08
2,100,0.1,0.1,4.365275042957676,0.6340072388566891,6.792614920218637e-08
0,100,0.2,0.1,-2.39591456519274,-0.7361668375328276,0.006856456544009751
1,100,0.2,0.1,-1.420721436241873,-0.3869862114938545,0.6563883519433011
2,100,0.2,0.1,-2.65406727080457,-0.8424967355985562,0.00016265650320360068
0,100,0.3,0.1,-3.6738243956227423,-1.330142276907762,0.6887165457465859
1,100,0.3,0.1,-1.683493640519237,-0.4734973666889528,0.024142920438910143
2,100,0.3,0.1,-3.1354980143222306,-1.0584949288117453,0.005865041014590105
0,100,0.1,0.0,0.9601898882584379,0.1983569879265067,5.872260464686816e-09
1,100,0.1,0.0,-3.712415687289293,-1.3509401266629206,7.304532413401058e-05
2,100,0.1,0.0,10.637587840500329,0.913654200333629,9.581838531393124e-06
0,100,0.1,0.1,-2.939289185259704,-0.9675642298661908,3.675718186550362e-07
1,100,0.1,0.1,-0.4731053431278504,-0.11509157440427842,7.430861740001513e-07
2,100,0.1,0.1,-0.1118432682201962,-0.026087334237901327,3.269499214875319e-05
0,100,0.1,0.2,-4.668744736862134,-1.930046236879213,0.021178655095046895
1,100,0.1,0.2,-1.4085986899458591,-0.3831200245277582,6.662763053989995e-09
2,100,0.1,0.2,14.443566824933638,0.9640546002724564,2.37802741908163e-08
0,50,0.1,0.1,-2.0896749720791425,-0.6179589443451463,2.3976731276459077e-05
1,50,0.1,0.1,-4.609289474721607,-1.8902069928379368,1.3476067649452866e-05
2,50,0.1,0.1,-2.3937764237529073,-0.7353122891172283,4.759012477508171e-06
0,100,0.1,0.1,-4.811635602834709,-2.028053613108517,5.252187181555263e-05
1,100,0.1,0.1,-3.7053300187882083,-1.3471076117589162,2.6565731276633515e-06
2,100,0.1,0.1,8.213802909362752,0.8491241572135982,6.2426331160411815e-06
0,200,0.1,0.1,-2.4602823784122743,-0.7620906138755732,5.390961793297631e-05
1,200,0.1,0.1,4.318282225882328,0.6300255123674985,2.9535623493775115e-07
2,200,0.1,0.1,13.33167627577642,0.9535663982281986,7.574443435422205e-06
0,100,0.0,0.1,-5.601786328737929,-2.632274258061425,3.1389657452824367e-07
1,100,0.0,0.1,20.69285846948391,0.9914746120057559,5.3167354530770655e-05
2,100,0.0,0.1,72.43609774445503,0.9999999429323189,2.0947325126445692e-05
0,100,0.1,0.1,-3.06258651720979,-1.024224382203669,0.03778738696569696
1,100,0.1,0.1,-1.9691250664157312,-0.5736658003963533,8.096611916799177e-08
2,100,0.1,0.1,5.433138728495862,0.7137891277940464,1.3443077190932177e-05
0,100,0.2,0.1,-3.016555190298079,-1.0028827170752384,1.1525972046008164
1,100,0.2,0.1,-2.6344765180045493,-0.8342040658340222,0.012925945186121635
2,100,0.2,0.1,2.6352344772353082,0.4548995352860782,0.46839073703635714
0,100,0.3,0.1,-0.7282008758655479,-0.18255156612199364,0.0006816524796304215
1,100,0.3,0.1,-1.3822300435268158,-0.3747477081913084,0.01754447772981102
2,100,0.3,0.1,-1.7678798140014582,-0.502408325002689,0.016348220911035178
0,100,0.1,0.0,-4.5184246188171695,-1.8303651089888735,6.254938932674205e-08
1,100,0.1,0.0,1.865590345276156,0.3492098583930213,2.6679629861991133e-05
2,100,0.1,0.0,4.455988769746113,0.6415726651140312,4.202704898884942e-06
0,100,0.1,0.1,3.872529849228103,0.5900347792417402,5.6224048663700005e-05
1,100,0.1,0.1,-6.234925904782667,-3.2023535795789435,0.00022566346492057564
2,100,0.1,0.1,9.572493628047381,0.8896555136978386,4.0258751446829215e-06
0,100,0.1,0.2,-3.42764473636783,-1.201732096984279,0.00019002067574538207
1,100,0.1,0.2,3.845649735539621,0.5874894820174683,8.780543779019734e-05
2,100,0.1,0.2,-1.1240756098620208,-0.29541094164226833,3.4174989607624045e-06
0,50,0.1,0.1,-4.326830579191184,-1.708214493212259,0.0021311907699359672
1,50,0.1,0.1,-3.7211592605126182,-1.3556780001612685,7.595398650114932e-05
2,50,0.1,0.1,-1.7106621692684332,-0.4827441420725005,1.400246707148019e-06
0,100,0.1,0.1,-3.729195171010628,-1.3600408328984295,7.272872073538307e-09
1,100,0.1,0.1,1.3353501117937483,0.26469928407808685,2.2907593702223135e-07
2,100,0.1,0.1,0.5282967882519358,0.11453719833984954,9.333182607881316e-07
0,200,0.1,0.1,-4.453715948649357,-1.7885060742840402,1.201393608572719e-07
1,200,0.1,0.1,3.730984835682145,0.5764530912168391,1.73174034834356e-06
2,200,0.1,0.1,36.67794921094224,0.9997851155055834,6.049754593998737e-06
0,100,0.0,0.1,-4.5642147925344165,-1.8603651578490328,1.3195312105838877e-07
1,100,0.0,0.1,27.784520490154478,0.9983344872910727,5.910520858856214e-06
2,100,0.0,0.1,121.14225418928646,0.9999999999992313,1.9195055937111514e-07
0,100,0.1,0.1,-5.045021016322443,-2.195229827085694,4.63269650224854e-05
1,100,0.1,0.1,-3.510628201799748,-1.2442065221085228,4.005811328395192e-09
2,100,0.1,0.1,10.198158807757833,0.9044602458864521,9.097152474867696e-06
0,100,0.2,0.1,-1.4390049975448982,-0.392837656440987,2.165744792373282
1,100,0.2,0.1,-0.3910781547303938,-0.09422797935830651,0.10200565600123083
2,100,0.2,0.1,2.438712031860351,0.42966661152035446,0.00027370778037951257
0,100,0.3,0.1,-0.7136029596838617,-0.1785833350753816,0.0009649447341067905
1,100,0.3,0.1,-2.9524083317810352,-0.9735168245505184,0.0029234759542737885
2,100,0.3,0.1,1.3653367763678448,0.26975881633084986,0.003246198273990311
0,100,0.1,0.0,-3.644428013953098,-1.314423345614133,2.0253602113235692e-09
1,100,0.1,0.0,-2.024005899018206,-0.5936780457188131,5.347563177524165e-07
2,100,0.1,0.0,0.2520090436781757,0.05637574471323381,5.485558222725623e-10
0,100,0.1,0.1,-2.3935437507072215,-0.7352193223408081,2.6055399688840355e-08
1,100,0.1,0.1,-0.7965550463264915,-0.20131114066383038,1.6123396507983716e-06
2,100,0.1,0.1,2.5253284526156783,0.44092875603286474,3.296821755548341e-05
0,100,0.1,0.2,-4.530181467487847,-1.8380376117571862,0.004391936084238157
1,100,0.1,0.2,-1.9838594402487697,-0.5790138669932028,2.671582770912146e-05
2,100,0.1,0.2,14.168673531178069,0.9617058312382715,2.030514416549056e-06
0,50,0.1,0.1,-4.184108419843691,-1.6206609776477103,0.03773384779642638
1,50,0.1,0.1,-3.4865730941226154,-1.2318104636997007,0.00015104495043281884
2,50,0.1,0.1,-3.815225731273812,-1.4072576367373064,7.550370663196988e-07
0,100,0.1,0.1,-3.500742002647894,-1.2391036621772415,4.938970273572157e-07
1,100,0.1,0.1,-0.362029375787818,-0.08693340834623342,1.815375030022731e-05
2,100,0.1,0.1,3.4193359768386857,0.5449423682296233,1.5564139039645565e-09
0,200,0.1,0.1,-4.2863485214542365,-1.6830875998890185,8.472298751828686e-05
1,200,0.1,0.1,-0.5127190198021191,-0.12530928423060672,1.6712068983132707e-07
2,200,0.1,0.1,24.533676099081344,0.9964792726817349,8.558052844502745e-06
0,100,0.0,0.1,-4.789739674741096,-2.012825423672337,3.4640195298995044e-08
1,100,0.0,0.1,22.302205696153045,0.9941145533081054,7.819738107976141e-06
2,100,0.0,0.1,46.0731776996574,0.9999753008373523,5.827394375508855e-06
0,100,0.1,0.1,-4.337656357021013,-1.7149737548594581,4.361107946331116e-09
1,100,0.1,0.1,-2.4987720742594712,-0.7777766897681642,6.869834638520142e-09
2,100,0.1,0.1,16.127962456367126,0.9756104518567968,7.132994079251084e-06
0,100,0.2,0.1,-1.4007126354427695,-0.3806107909590186,0.5586036027131925
1,100,0.2,0.1,-1.2160012881559905,-0.32312272556326027,0.5062657197311053
2,100,0.2,0.1,2.7067210213983115,0.46379865643997076,2.80075379261163
0,100,0.3,0.1,-1.1881961604126923,-0.314678667760788,0.07386243883770907
1,100,0.3,0.1,-1.3657483897949731,-0.36954037152577124,0.00402254254284287
2,100,0.3,0.1,-0.8946151853739592,-0.2287443066020054,0.0033960516794489565
0,100,0.1,0.0,-4.324692072917439,-1.7068812715718193,3.5790891990649374e-05
1,100,0.1,0.0,-4.260093765797546,-1.666916243615736,4.537366220622839e-09
2,100,0.1,0.0,4.380140312958623,0.6352578374467112,1.211507252541531e-05
0,100,0.1,0.1,-4.609246985458054,-1.8901787165942725,0.0003030516617289755
1,100,0.1,0.1,-2.189104771193924,-0.655428688075927,6.944737944493092e-08
2,100,0.1,0.1,19.206352630018554,0.9879949288864653,1.8726570184864062e-05
0,100,0.1,0.2,-5.227168376123395,-2.3320908776693883,0.0052714044319524265
1,100,0.1,0.2,-2.418793617287818,-0.7453372659927551,2.4359129851997247e-08
2,100,0.1,0.2,8.680926499852546,0.864509966543443,1.0762488447855257e-05
0,50,0.1,0.1,0.4087944997305578,0.08983412159167659,0.3185079604754967
1,50,0.1,0.1,-3.6273185721305716,-1.305323392803298,2.1118450450799172e-06
2,50,0.1,0.1,-0.1894469240791447,-0.04458718211561763,3.6717751129306425e-05
0,100,0.1,0.1,-2.5981531217324556,-0.8189271781669261,1.4511561766296516e-08
1,100,0.1,0.1,-3.700511017837263,-1.344504668058243,4.9527952920123006e-05
2,100,0.1,0.1,2.7796045778830396,0.4727221324781342,5.3477007909218016e-05
0,200,0.1,0.1,-4.783452963868928,-2.008467307066893,9.639092192043964e-06
1,200,0.1,0.1,4.049662127533036,0.606419305940272,4.213348570554548e-05
2,200,0.1,0.1,13.069556923777874,0.9506775878865824,1.054490989395506e-05
0,100,0.0,0.1,-4.921513907712937,-2.105641995616026,3.47810640296754e-07
1,100,0.0,0.1,14.896889491096104,0.9676174495434239,1.2794979271223092e-05
2,100,0.0,0.1,215.25268482698652,1.0,1.6748323791399884e-06
0,100,0.1,0.1,-4.592993732703563,-1.8793825825727684,0.0015158885785767544
1,100,0.1,0.1,-5.080683589130102,-2.2215758345466754,3.989959430941542e-07
2,100,0.1,0.1,11.722233504581926,0.9327369355480833,3.954196439636177e-06
0,100,0.2,0.1,-2.26377304675082,-0.6841365633146008,5.607914241225613
1,100,0.2,0.1,-3.0189207797291866,-1.003973978651425,0.0795371811969055
2,100,0.2,0.1,-4.315774013744668,-1.7013285049735911,0.0031308686084835324
0,100,0.3,0.1,-1.5839258849575832,-0.44009979477118133,0.012753946142236391
1,100,0.3,0.1,-1.1929484676312736,-0.3161180543436841,0.0005298504929785683
2,100,0.3,0.1,-2.8958347087010576,-0.9479754124653506,0.11696276037042347
0,100,0.1,0.0,-4.610838307942503,-1.8912379170402254,0.0013924637381623397
1,100,0.1,0.0,-3.6198660634159707,-1.3013708419494407,1.1525539455039313e-05
2,100,0.1,0.0,5.71472698501962,0.7317576769777683,2.852422296975443e-05
0,100,0.1,0.1,-4.060665647906706,-1.5472206379625444,1.2486920054665515e-07
1,100,0.1,0.1,-4.178287701945301,-1.6171509375401674,1.933493315375471e-05
2,100,0.1,0.1,3.5177015871082724,0.5551333584358061,1.7778988550057735e-05
0,100,0.1,0.2,-3.9466743473304726,-1.481232349574661,0.0045280077530585935
1,100,0.1,0.2,-6.1547467142928,-3.125481761147917,3.439285503961189e-08
2,100,0.1,0.2,5.759152640702883,0.7344876442918903,4.865804069737186e-06
0,50,0.1,0.1,-4.492229519119028,-1.813344734568056,0.0009308548218035851
1,50,0.1,0.1,-3.2434407616820082,-1.1102994034387326,2.8773197541580256e-07
2,50,0.1,0.1,-0.8095722724983573,-0.20491726476047534,1.8860680582344e-05
0,100,0.1,0.1,-3.8403783650863272,-1.4212399802862938,4.459863003694382e-09
1,100,0.1,0.1,-3.587089307175131,-1.284067481320549,2.023706181899062e-08
2,100,0.1,0.1,0.27099043974035575,0.060490975646142586,2.3449977049179757e-05
0,200,0.1,0.1,-4.143492412167919,-1.5962663302327758,2.1017452826686266e-05
0,50,0.1,0.1,-4.133739535039572,-1.5904424809111073,3.475197499706608e-05
1,50,0.1,0.1,-4.755167958551312,-1.9889372385411495,0.00016616284568949258
2,50,0.1,0.1,-2.5812720166708765,-0.8118706985434119,8.160958361916388e-06
0,100,0.1,0.1,-3.083170725639551,-1.033841349255117,0.0005489266449205544
1,100,0.1,0.1,-1.035510185809339,-0.26926124167447574,5.594759074035195e-05
2,100,0.1,0.1,-0.7758196958635917,-0.1955891622065491,2.546265400212064e-05
0,200,0.1,0.1,-5.573345283920186,-2.6085649656954217,1.0361180039026313e-07
1,200,0.1,0.1,13.908541707565059,0.9593420170653487,2.649526548010381e-08
2,200,0.1,0.1,13.198585983828593,0.9521214045489671,9.293600162232692e-08
0,100,0.0,0.1,-4.7166040819396855,-1.9625139782979222,2.1932807373430796e-05
1,100,0.0,0.1,15.283357918357241,0.9703746010031723,4.4078577640882264e-05
2,100,0.0,0.1,146.22543486333953,0.9999999999999977,8.783339584963025e-06
0,100,0.1,0.1,-1.244545747277023,-0.33184772967530285,5.3344002127346015e-08
1,100,0.1,0.1,0.7874216146064357,0.16582371592726386,5.318227954280452e-06
2,100,0.1,0.1,4.208911571156946,0.6205899391902361,1.3666688994386361e-05
0,100,0.2,0.1,-4.271614519225837,-1.674000301677709,0.09012231037757427
1,100,0.2,0.1,1.7315611040994168,0.3288124538404614,0.30878803925304943
2,100,0.2,0.1,1.5072249517923737,0.2932309798083146,0.10824073440575545
0,100,0.3,0.1,-2.926660898532092,-0.9618513146355789,0.9420946848852589
1,100,0.3,0.1,-0.2978744927287034,-0.0709950147083962,0.03725632273354537
2,100,0.3,0.1,-1.6436005884648437,-0.46002421526922177,0.00013723468576906593
0,100,0.1,0.0,-3.964239103152118,-1.4912878519747106,0.061811300675246775
1,100,0.1,0.0,-1.3513567931719912,-0.36500951693668626,2.199460679768707e-06
2,100,0.1,0.0,10.729641979098961,0.9154651469411819,8.008493100906832e-06
0,100,0.1,0.1,-4.407028331955793,-1.7586895718088678,1.2514393677443418e-07
1,100,0.1,0.1,-3.9779283473522953,-1.4991529422513596,4.137189073821497e-08
2,100,0.1,0.1,9.892155346478372,0.8974856965041363,1.6044719815212143e-05
0,100,0.1,0.2,-2.17803701847836,-0.651215291451984,1.4561246675051797e-05
1,100,0.1,0.2,-3.3681057919091812,-1.1717537455114453,2.786564874477142e-09
2,100,0.1,0.2,-1.5471522783177258,-0.42795732249758345,5.504360644319679e-07
0,50,0.1,0.1,-3.1930088061170796,-1.0859355254436482,0.007859524443439039
1,50,0.1,0.1,-3.2459890235249245,-1.1115380038943834,2.4066314906358973e-06
2,50,0.1,0.1,-3.691303505855905,-1.3395393303807794,7.758792470714584e-05
0,100,0.1,0.1,-3.2154100935031016,-1.0967227592720343,1.7411963175131916e-08
1,100,0.1,0.1,0.22225799540923813,0.04988931885245762,2.966850257829103e-08
2,100,0.1,0.1,-3.5469183772871604,-1.263037954244056,3.487398364038811e-06
0,200,0.1,0.1,-4.507156943904549,-1.8230313067088297,0.0007548874816130838
1,200,0.1,0.1,6.720009989527313,0.7871865849101053,1.3475129770423323e-07
2,200,0.1,0.1,32.52441997116651,0.9994408117941551,1.4547547872090041e-05
0,100,0.0,0.1,-5.022457968630496,-2.178672589230318,2.939056026279309e-08
1,100,0.0,0.1,13.431227183496418,0.9546186635258462,1.0652712856292246e-05
2,100,0.0,0.1,198.71357051212277,1.0,1.3314649107110302e-06
0,100,0.1,0.1,-0.22556681479281288,-0.05331114993600794,4.402010876998315e-06
1,100,0.1,0.1,-4.105645559434532,-1.573739310896789,1.2991382817115996e-09
2,100,0.1,0.1,8.39847573824101,0.8554052828091321,9.234417469664908e-06
0,100,0.2,0.1,-4.634996205281162,-1.9073654190851856,0.018240727148196075
1,100,0.2,0.1,0.9686011460713673,0.19990807846812697,0.2904475713413838
2,100,0.2,0.1,-2.450565264469508,-0.7581524348328326,0.014407292018876352
0,100,0.3,0.1,-1.12278960894547,-0.29502741085727613,0.0034343268599799997
1,100,0.3,0.1,-2.7467794773373875,-0.8822527821140138,0.02360384770446442
2,100,0.3,0.1,-1.7487167524928917,-0.4957936157006131,0.003245474619905456
0,100,0.1,0.0,-5.174395828251532,-2.291846553986647,4.279236196622794e-06
1,100,0.1,0.0,5.139918948904145,0.6937979421257305,8.896095909889818e-07
